"gender","fav_number","link_color","retweet_count","sidebar_color","tweet_count"
"male","6282","0084B4","2","C0DEED","16325"
"brand","0","0084B4","0","C0DEED","92529"
"unknown","0","0084B4","0","C0DEED","37176"
"unknown","0","0084B4","0","C0DEED","36387"
"brand","21112","2FC2EF","0","181A1E","48639"
"unknown","9","0084B4","0","C0DEED","763"
"female","3065","FF3B89","0","0","38069"
"brand","1","2280A9","0","2280A9","11690"
"brand","10","0084B4","0","C0DEED","56570"
"male","36","0084B4","0","C0DEED","85483"
"unknown","0","0084B4","0","C0DEED","36561"
"female","184","B33232","0","FFFFFF","2328"
"brand","14492","DD2E44","0","0","27804"
"brand","7","0084B4","0","FFFFFF","162364"
"female","6698","CCCCFF","0","0","27331"
"brand","0","0084B4","0","C0DEED","69663"
"male","175","0084B4","0","FFFFFF","47366"
"male","8","2600FF","0","65B0DA","11127"
"male","28","DD2E44","1","0","20589"
"unknown","0","0084B4","0","C0DEED","69798"
"male","2020","0084B4","0","C0DEED","1954"
"female","1170","811BE0","0","FFFFFF","90005"
"male","10964","0084B4","0","A8C7F7","23120"
"male","17","0084B4","0","A8C7F7","26140"
"male","202","ABB8C2","0","0","62028"
"brand","3","0084B4","0","C0DEED","2652"
"female","863","F5ABB5","0","0","15723"
"female","372","0084B4","0","C0DEED","4180"
"female","11382","3C2F4A","0","FFFFFF","12474"
"brand","0","0084B4","0","C0DEED","39558"
"male","5","0084B4","0","C0DEED","1861"
"female","13403","9266CC","0","0","34591"
"unknown","986","2FC2EF","0","181A1E","4774"
"male","6484","0084B4","0","C0DEED","3266"
"brand","0","0084B4","0","FFFFFF","112714"
"female","10203","4A913C","0","FFFFFF","20841"
"female","126","0084B4","0","FFFFFF","3641"
"female","364","0084B4","0","C0DEED","13561"
"brand","76","131516","0","FFFFFF","3523"
"female","56","0084B4","0","C0DEED","601"
"brand","0","0084B4","0","C0DEED","36492"
"male","1991","909090","0","FFFFFF","13005"
"brand","5","3B94D9","0","FFFFFF","758"
"brand","0","0084B4","0","C0DEED","31253"
"brand","0","0084B4","0","C0DEED","37116"
"male","20585","0084B4","0","C0DEED","17463"
"male","1952","0084B4","0","C0DEED","2775"
"brand","1","386B1E","0","EEEEEE","2372591"
"brand","5","0084B4","0","C0DEED","205"
"male","783","0084B4","0","C0DEED","536"
"brand","0","0084B4","0","C0DEED","69519"
"brand","0","0084B4","0","C0DEED","36485"
"male","22011","0084B4","0","C0DEED","27140"
"female","1015","FFCC4D","0","0","4560"
"male","166","0084B4","0","FFFFFF","172"
"female","0","0084B4","0","C0DEED","8016"
"brand","15","3B94D9","0","0","2868"
"unknown","9163","E000E0","0","0","6272"
"male","3768","0084B4","0","C0DEED","55199"
"male","242","3B94D9","0","0","61565"
"brand","0","0084B4","0","C0DEED","39584"
"brand","0","0084B4","0","C0DEED","36315"
"female","4318","0084B4","1","C0DEED","9180"
"female","22","0084B4","0","C0DEED","133417"
"female","3562","2F85ED","0","181A1E","39790"
"female","1212","487D98","0","FFFFFF","33206"
"male","3900","9999","0","EEEEEE","9681"
"male","42","4A913C","0","0","133"
"female","15002","FFCC4D","0","0","26978"
"brand","18386","990000","0","FFFFFF","56989"
"male","1104","0084B4","0","C0DEED","9241"
"brand","0","0084B4","0","C0DEED","31249"
"brand","180","2FC2EF","0","FFFFFF","1060004"
"brand","0","0084B4","0","C0DEED","69460"
"brand","0","0084B4","0","C0DEED","37143"
"brand","0","0084B4","0","C0DEED","36587"
"male","607","94D487","2","0","2430"
"brand","0","0084B4","0","C0DEED","69600"
"brand","3","0084B4","0","C0DEED","1742"
"brand","10","0084B4","0","C0DEED","56570"
"brand","37","0084B4","0","C0DEED","562"
"brand","0","0084B4","0","C0DEED","16764"
"brand","0","0084B4","0","C0DEED","74884"
"brand","0","0084B4","0","C0DEED","36621"
"male","692","0084B4","0","C0DEED","23957"
"male","336","0084B4","0","C0DEED","1839"
"female","2039","0084B4","0","C0DEED","562"
"female","1445","9999","0","EEEEEE","30218"
"brand","0","0084B4","0","C0DEED","36625"
"brand","0","0084B4","0","C0DEED","36545"
"brand","19013","FF8C00","0","0","66671"
"female","247","7A1745","0","0","900"
"male","1364","0084B4","0","C0DEED","3801"
"female","827","2FC2EF","0","0","41482"
"unknown","1","413117","0","0","4848"
"brand","0","0084B4","0","C0DEED","69650"
"male","15035","000FB3","0","FFFFFF","9292"
"female","13866","0084B4","0","0","28674"
"female","514","4A913C","0","0","14257"
"female","4807","0084B4","0","C0DEED","2557"
"brand","0","0084B4","0","C0DEED","36651"
"female","37855","9999","1","EEEEEE","144277"
"unknown","0","0084B4","0","C0DEED","39551"
"male","49744","1D0E1E","0","B2B0BD","67132"
"unknown","0","0084B4","0","C0DEED","78360"
"brand","0","0084B4","0","C0DEED","36749"
"male","8046","0084B4","0","C0DEED","5901"
"female","908","0084B4","0","C0DEED","2801"
"female","5761","1B3D94","0","0","59549"
"male","544","0084B4","0","C0DEED","10182"
"male","2171","00B31B","0","C0DEED","5997"
"brand","136","93A644","0","EEEEEE","1074990"
"brand","0","0084B4","0","C0DEED","69788"
"brand","0","0084B4","0","C0DEED","1"
"brand","3","E67E30","0","EEEEEE","10127"
"brand","0","0084B4","0","C0DEED","58069"
"brand","0","0084B4","0","C0DEED","36472"
"brand","0","0084B4","0","C0DEED","74875"
"brand","0","0084B4","0","C0DEED","37164"
"brand","0","0084B4","0","C0DEED","31256"
"male","766","0084B4","0","C0DEED","21156"
"male","9936","0084B4","0","FFFFFF","26742"
"female","20722","ED0E58","0","FFFFFF","33912"
"male","195","0084B4","0","C0DEED","5549"
"female","460","D02B55","0","0","4157"
"male","4067","FA743E","0","0","203044"
"male","2184","9999","0","181A1E","15767"
"brand","2335","4A913C","0","FFFFFF","33110"
"female","2777","FF0000","0","65B0DA","6507"
"brand","0","0084B4","0","C0DEED","37118"
"brand","0","0084B4","0","C0DEED","36578"
"brand","2","FA743E","0","0","13710"
"female","166","0084B4","0","C0DEED","20500"
"brand","0","0084B4","0","C0DEED","36529"
"male","180","0084B4","0","C0DEED","2289"
"brand","0","0084B4","0","C0DEED","37135"
"brand","0","0084B4","0","C0DEED","36700"
"unknown","4115","0","0","FFFFFF","20649"
"brand","0","FA743E","0","0","90349"
"brand","0","0084B4","0","C0DEED","58019"
"female","2940","3D719D","0","0","11584"
"male","22204","0084B4","0","C0DEED","36205"
"brand","0","0084B4","0","C0DEED","69401"
"female","2359","F5ABB5","0","0","1455"
"male","198","DD2E44","0","0","4169"
"brand","1711","0084B4","0","FFFFFF","15156"
"male","7682","0084B4","0","C0DEED","44550"
"unknown","0","0084B4","0","C0DEED","39634"
"male","1","0099B9","0","5ED4DC","233"
"brand","11145","0084B4","0","C0DEED","36304"
"brand","289","0","0","0","559"
"female","2840","ABB8C2","0","0","12328"
"unknown","12995","0084B4","0","BDDCAD","40456"
"female","200","0084B4","0","C0DEED","1665"
"brand","0","0084B4","0","C0DEED","31252"
"male","11089","ABB8C2","0","0","21024"
"male","16064","774804","1","0","58856"
"female","0","0084B4","0","C0DEED","4808"
"male","74365","9999","0","EEEEEE","156468"
"female","2675","9266CC","0","FFFFFF","14070"
"male","0","0084B4","0","C0DEED","41593"
"brand","0","0084B4","0","C0DEED","69542"
"brand","1292","ABB8C2","0","FFFFFF","1969"
"male","12064","0084B4","0","C0DEED","9018"
"female","368","ABB8C2","0","0","2053"
"female","23146","FF0000","0","65B0DA","15227"
"brand","0","0084B4","0","C0DEED","63372"
"female","3638","3484BA","0","F7F7F7","18657"
"brand","0","0084B4","0","C0DEED","63309"
"female","4662","F5ABB5","0","0","13790"
"unknown","0","0084B4","0","C0DEED","36617"
"brand","0","0084B4","0","C0DEED","36896"
"female","390","0084B4","0","C0DEED","159"
"brand","3","0084B4","0","BDDCAD","289"
"brand","0","0084B4","0","C0DEED","58083"
"male","100","660000","0","FFFFFF","3127"
"male","12446","7B57DB","0","FFFFFF","12453"
"female","441","0084B4","0","C0DEED","47769"
"female","1","FF0000","0","65B0DA","79"
"brand","0","0084B4","0","C0DEED","27737"
"brand","0","0084B4","0","C0DEED","37076"
"brand","1","4A913C","0","0","47098"
"female","283","71FA00","0","FFFFFF","3032"
"male","909","9999","0","FFFFFF","21834"
"female","43143","0084B4","0","C0DEED","66187"
"male","2","6F9920","0","0","8774"
"brand","0","0084B4","0","C0DEED","36522"
"male","1064","3300FF","0","0","246287"
"male","12839","89C9FA","0","0","27737"
"brand","0","0084B4","0","C0DEED","39649"
"female","5840","9266CC","0","FFFFFF","122"
"male","1271","0084B4","0","C0DEED","4725"
"brand","36","FFCC4D","0","0","3390"
"brand","0","0084B4","0","C0DEED","69649"
"female","2381","661142","0","0","1159"
"female","5288","0084B4","0","C0DEED","1582"
"male","170","0084B4","0","C0DEED","1933"
"female","1004","0","0","0","1616"
"female","699","NaN","0","EEEEEE","2312"
"brand","0","0084B4","0","C0DEED","75075"
"male","56","0084B4","0","C0DEED","428"
"female","1","9D582E","0","D9B17E","10849"
"brand","0","0084B4","0","C0DEED","36329"
"brand","78","202020","1","0","10515"
"male","1351","0084B4","0","C0DEED","1004"
"male","107","2D3636","0","EEEEEE","43697"
"brand","138","00A3E0","0","DBE9ED","16362"
"male","323","0084B4","0","C0DEED","6167"
"brand","107","0084B4","0","C0DEED","527"
"unknown","9889","FF0000","0","525557","21385"
"male","0","0000FF","0","87BC44","12788"
"female","26","0084B4","0","C0DEED","203"
"brand","1","0084B4","0","FFFFFF","190068"
"brand","0","0084B4","0","C0DEED","32"
"male","5","0099CC","0","FFF8AD","7638"
"male","688","4A913C","0","F27908","142230"
"brand","1","386B1E","0","EEEEEE","2372591"
"brand","0","0084B4","0","C0DEED","37108"
"brand","23","3DC4F5","2","FFFFFF","105806"
"brand","1","4F4987","0","FFFFFF","3390"
"male","1049","0084B4","0","C0DEED","1798"
"female","5660","0084B4","1","FFFFFF","1360"
"brand","0","0084B4","0","C0DEED","36606"
"brand","0","0084B4","0","C0DEED","37184"
"male","211","ABB8C2","0","FFFFFF","27891"
"female","50199","E3ADFA","0","0","175896"
"male","89","28D4C9","0","FFFFFF","741"
"brand","21","0","0","0","240"
"female","1284","9999","0","EEEEEE","74596"
"unknown","74","0084B4","0","C0DEED","335"
"female","8218","9266CC","0","FFFFFF","15515"
"brand","0","0084B4","0","C0DEED","179180"
"male","140","995745","0","FFFFFF","8368"
"unknown","0","0084B4","0","C0DEED","36684"
"male","218","2FC2EF","0","FFFFFF","31947"
"female","2758","0084B4","1","FFFFFF","30262"
"male","56973","9999","0","FFFFFF","133319"
"brand","0","0084B4","0","C0DEED","58130"
"male","6520","0084B4","0","C0DEED","20729"
"male","270","2FC2EF","0","181A1E","471"
"unknown","21","0084B4","0","C0DEED","142718"
"brand","0","0084B4","0","C0DEED","69485"
"brand","210","C744B8","0","FFFFFF","15928"
"brand","2097","F5ABB5","1","0","37304"
"male","5208","0099B9","0","FFFFFF","29661"
"brand","0","0084B4","0","C0DEED","63395"
"female","12532","F5ABB5","0","0","1993"
"female","849","FF0000","0","65B0DA","1866"
"female","4578","0099B9","0","5ED4DC","4802"
"brand","6","30303","0","339103","22675"
"female","3947","4A913C","0","0","1698"
"brand","0","0084B4","0","C0DEED","69565"
"brand","1329","9999","0","EEEEEE","17295"
"brand","0","0084B4","0","C0DEED","63383"
"female","5570","0084B4","0","C0DEED","4432"
"male","0","0084B4","0","C0DEED","3"
"brand","0","0084B4","0","C0DEED","36424"
"female","39","0084B4","0","C0DEED","845"
"male","557","0000FF","0","87BC44","74976"
"male","1769","DD2E44","0","0","2496"
"brand","0","0084B4","0","C0DEED","69514"
"female","183","3B94D9","0","0","4012"
"brand","0","0084B4","0","C0DEED","37150"
"female","2956","0084B4","0","C0DEED","5976"
"brand","0","0084B4","0","C0DEED","31238"
"brand","0","010D12","0","FFFFFF","22201"
"brand","0","0084B4","0","C0DEED","63311"
"brand","425","9999","0","EEEEEE","567"
"male","20","182916","0","E81288","2786"
"brand","1","0000FF","0","87BC44","243793"
"brand","0","0084B4","0","C0DEED","31273"
"brand","0","0084B4","0","C0DEED","39671"
"brand","3022","0084B4","0","C0DEED","40210"
"brand","0","0084B4","0","C0DEED","36876"
"female","14047","0084B4","0","C0DEED","31977"
"female","30569","0084B4","0","C0DEED","110776"
"unknown","885","0099B9","0","5ED4DC","70846"
"brand","0","0084B4","0","C0DEED","39657"
"brand","0","0084B4","0","C0DEED","3121"
"unknown","0","0084B4","0","C0DEED","36510"
"brand","7","3B94D9","0","0","54200"
"male","101","0084B4","0","C0DEED","141"
"female","31","0084B4","0","C0DEED","478"
"male","2950","0084B4","0","C0DEED","3048"
"male","552","4A913C","0","0","1472"
"female","9041","89C9FA","0","0","36755"
"female","40054","FF0000","0","65B0DA","39806"
"male","178","0084B4","0","C0DEED","1114"
"male","432","0084B4","0","C0DEED","880"
"brand","0","0084B4","0","C0DEED","36385"
"female","5102","0084B4","0","C0DEED","6041"
"unknown","10113","FA743E","0","FFFFFF","296152"
"brand","6587","FF0000","0","FFFFFF","31195"
"female","1579","00B395","0","FFFFFF","249"
"male","2535","0084B4","0","C0DEED","3172"
"brand","0","38543","0","EEEEEE","121760"
"brand","10324","0084B4","0","C0DEED","7475"
"female","7788","0084B4","0","C0DEED","4857"
"female","7769","BF0252","0","0C0F0F","19979"
"brand","0","0084B4","0","C0DEED","36634"
"female","10655","0084B4","0","C0DEED","6169"
"female","95","0","0","FFFFFF","1711"
"brand","0","0084B4","0","C0DEED","36704"
"brand","0","00274D","0","FFFFFF","22522"
"male","1290","3B94D9","0","0","5269"
"unknown","37","999999","0","FFFFFF","115106"
"female","2","0099B9","0","5ED4DC","424"
"brand","10","0084B4","0","C0DEED","56570"
"female","0","0084B4","0","C0DEED","7656"
"male","6119","0600B3","0","294654","6949"
"male","12144","F5ABB5","0","FFFFFF","35829"
"brand","232","0084B4","0","C0DEED","108"
"brand","4302","0084B4","0","C0DEED","14872"
"brand","441","9999","0","EEEEEE","134924"
"female","3467","ABB8C2","0","0","2451"
"male","18843","ED0EA6","0","FFFFFF","14634"
"brand","0","0084B4","0","C0DEED","36590"
"brand","0","0084B4","0","C0DEED","36589"
"female","14338","00B2B2","0","0","30505"
"female","2664","F5ABB5","0","0","3690"
"female","2347","82A39E","0","FFFFFF","7597"
"brand","572","C70000","0","FFFFFF","4347"
"female","7749","F0A1BA","0","001B5E","7834"
"female","11483","9999","0","EEEEEE","27818"
"female","2","0084B4","0","C0DEED","7"
"brand","0","0084B4","0","FFFFFF","51978"
"female","7363","090F0C","0","FFFFFF","13961"
"female","836","DD2E44","0","0","6295"
"brand","381","0084B4","0","FFFFFF","7707"
"brand","0","0084B4","0","C0DEED","31249"
"male","19476","0084B4","0","A8C7F7","104574"
"male","2859","FA743E","0","C0DEED","4308"
"male","1044","0084B4","0","A8C7F7","166337"
"brand","0","0084B4","0","C0DEED","61428"
"female","534","CC3366","0","DBE9ED","6329"
"brand","108","0084B4","1","FFFFFF","1464"
"brand","0","0084B4","0","C0DEED","58109"
"female","92","9266CC","0","0","24081"
"male","8900","51014","0","0","75684"
"female","2833","0084B4","0","FFFFFF","1658"
"male","8","0084B4","0","C0DEED","8251"
"brand","0","0084B4","0","C0DEED","39587"
"female","9855","0084B4","0","A8C7F7","20936"
"brand","0","0084B4","0","C0DEED","63345"
"brand","1","0000FF","0","87BC44","243793"
"female","871","F5ABB5","1","FFFFFF","555"
"female","8438","2FC2EF","0","0","36972"
"female","339","0084B4","0","C0DEED","1118"
"female","15521","2FC2EF","0","0","30029"
"brand","1725","0084B4","0","C0DEED","3584"
"brand","0","0084B4","0","C0DEED","36580"
"brand","58","ABB8C2","0","FFFFFF","713"
"male","6237","2C41D8","0","797EB4","13097"
"brand","336","3B94D9","0","0","7373"
"female","10095","0084B4","0","C0DEED","9479"
"brand","0","0084B4","0","C0DEED","37076"
"brand","0","0084B4","0","C0DEED","37172"
"male","245","FA900F","0","C0DEED","16728"
"male","2808","89C9FA","0","0","24081"
"female","321","ED1313","0","FFFFFF","105380"
"brand","0","0084B4","0","C0DEED","36475"
"unknown","312","0084B4","0","C0DEED","2370"
"brand","0","0084B4","0","C0DEED","37175"
"brand","0","0084B4","0","C0DEED","65875"
"male","319","0084B4","0","BDDCAD","17008"
"brand","8","FF0000","0","65B0DA","27752"
"brand","0","0084B4","0","C0DEED","31268"
"female","2971","8E2FED","1","FFFFFF","7569"
"brand","0","0084B4","0","C0DEED","69505"
"brand","3485","0084B4","0","C0DEED","5779"
"female","2005","FF3300","0","86A4A6","2568"
"brand","3","0084B4","0","C0DEED","19008"
"male","15","DD2E44","0","FFFFFF","3520"
"brand","0","0084B4","0","C0DEED","31261"
"brand","124","365BAD","0","5ED4DC","7204"
"male","44","0099B9","0","5ED4DC","522"
"brand","0","00274D","0","FFFFFF","22522"
"unknown","0","0084B4","0","C0DEED","69532"
"brand","0","0084B4","0","C0DEED","31182"
"brand","0","0084B4","0","C0DEED","36423"
"female","13008","2270000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0","0","28961"
"male","11136","0084B4","0","C0DEED","11795"
"brand","0","0084B4","0","C0DEED","61446"
"male","3060","FF0000","0","FFFFFF","27988"
"brand","112","FA0A32","0","0","8571"
"brand","0","0084B4","0","C0DEED","40029"
"male","62","ABB8C2","0","0","3425"
"brand","0","0084B4","0","C0DEED","36665"
"brand","0","0084B4","0","C0DEED","179918"
"male","3827","9999","0","EEEEEE","5242"
"male","119","0084B4","0","FFFFFF","4038"
"brand","0","0084B4","0","C0DEED","36574"
"brand","14","0084B4","0","C0DEED","10148"
"brand","0","0084B4","0","C0DEED","36615"
"brand","130","009BDD","0","C10020","16670"
"brand","0","0084B4","0","C0DEED","36402"
"brand","2","0084B4","0","C0DEED","117"
"brand","4038","4A913C","0","FFFFFF","27876"
"female","2059","94D487","0","FFFFFF","30498"
"brand","0","0084B4","0","C0DEED","69598"
"male","21","0084B4","0","C0DEED","32710"
"brand","0","0084B4","0","C0DEED","36421"
"unknown","0","0084B4","0","C0DEED","75"
"female","0","0084B4","0","C0DEED","40171"
"female","4481","0084B4","0","FFFFFF","2936"
"female","3324","0084B4","0","C0DEED","25653"
"brand","0","0084B4","0","C0DEED","4"
"brand","180","0084B4","0","0","3879"
"female","0","0084B4","0","C0DEED","5"
"female","677","94D487","0","FFFFFF","5716"
"brand","0","0084B4","0","C0DEED","58123"
"brand","7","0099D0","0","0","10783"
"unknown","0","0084B4","0","C0DEED","36683"
"brand","0","0084B4","0","C0DEED","63366"
"male","1029","0084B4","0","C0DEED","1689"
"brand","0","FA743E","0","FFFFFF","47600"
"brand","0","0084B4","0","C0DEED","36796"
"brand","1016","FA743E","0","FFFFFF","53431"
"brand","0","0084B4","0","C0DEED","39572"
"female","653","9266CC","0","0","774"
"male","7953","4A913C","0","C0DEED","30845"
"male","1568","0084B4","0","C0DEED","17242"
"brand","1","386B1E","0","EEEEEE","2372591"
"brand","43","2FC2EF","0","181A1E","367402"
"brand","44","0084B4","0","C0DEED","6309"
"female","0","A400F2","0","0","677"
"brand","0","0084B4","0","C0DEED","37131"
"male","3136","FF0000","0","65B0DA","174285"
"male","5","0084B4","0","A8C7F7","23626"
"brand","322","0284B3","0","0","159614"
"female","5218","BD000D","0","FFFFFF","8778"
"female","15119","7B4596","0","FFFFFF","43808"
"unknown","0","0084B4","0","C0DEED","74248"
"female","28180","89C9FA","0","FFFFFF","22389"
"male","37","E65705","0","FCF17C","62"
"female","1214","0084B4","0","C0DEED","3525"
